"id","name","screen_name","description","followers_count","friends_count","favorites_count","listed_count","created_at"
885971192473149441,Kalaamandy Acceentee,acceentee,Bio=pro bio.,282,1797,72921,2,2017-07-14 00:00:00
886763920584720385,Margaret,margenotmaggie,,22,24,212,0,2017-07-16 00:00:00
886808539850694656,uh,KylieElaine333,fuck Donald Trump,61,130,9459,0,2017-07-17 00:00:00
887211213905698817,Shifa4U,Shifa4Uonline,"https://www.Shifa4u.com
One-Stop-Healthcare platform providing digital #healthcare services in #Pakistan. Call us: +92-42-111-748-748",98,550,7,7,2017-07-18 00:00:00
887317297232101379,Recallthemall,Recallthemall3,A citizen of this great country,2,28,5,0,2017-07-18 00:00:00
887431566594584576,bunny,nymphythot,,110,308,5611,0,2017-07-18 00:00:00
887510269743595521,Matthew,MattUSA17,,134,188,3434,2,2017-07-18 00:00:00
888251491454033920,Thomas,TMeezy22,Gif enthusiast. Work in progress. All opinions expressed here are mine and not my employers but you should agree with me anyways. #KeepPounding #GDTBATH,115,488,8550,1,2017-07-21 00:00:00
888566563179302912,Poppy Ponky,poppy_ponky,#globalcitizen,0,69,2,0,2017-07-21 00:00:00
889169220168282114,deferlante,iamellundril,moi ta honte j’la transforme en bonheur j’en fait un bouquet d’fleurs,106,159,31353,1,2017-07-23 00:00:00
889612960171257856,Spooky Griffin,GamesWithGriff,Just a guy from South Carolina with stars in his eyes and a pip-boy on his wrist #theatrekid #mixerstreamer #fallout,86,158,3775,0,2017-07-24 00:00:00
889682022934892544,WTF,womenhavehadit,#resist,157,689,3916,0,2017-07-24 00:00:00
890053712131108865,Dennis Hill,DennisColeHill,A guy in Florida. Writes on occasion.,192,582,3609,0,2017-07-25 00:00:00
890625551437881344,nalu isa,anacabellosz,fan account,3347,4962,14479,0,2017-07-27 00:00:00
890938142617980928,Rev Ron,RevRonNC,"Former Republican & Registered Independent! I am an Ordained Minister, speaking for Suffering Elderly, Poor & Middle Class Americans! We Block Liars & Haters!",245,564,1337,2,2017-07-28 00:00:00
891745522779922433,justsnoopin,snooping12341,Retired and loving life.,101,195,32127,0,2017-07-30 00:00:00
892189450826113024,Edmonton dude,YEG_boy1974,"Proud Edmontonian. My interests: men, architecture, and downtown revitalization.",147,492,6657,1,2017-07-31 00:00:00
892741941720473605,Advance Health,advancehealthae,Connecting thought leaders - Dubai healthcare networking forum,26,126,114,1,2017-08-02 00:00:00
892901838953095168,Andrew Kersey,AndrewJamesKer2,"King of Traffic Court! A cabbie's best friend (provided he's paid), ""The Turks pay me a golden treasure, yet I am poor, because I am a river to my people!""",50,136,2394,0,2017-08-02 00:00:00
892974536001323009,Mark Devlin,MarkDev77151580,"married, two kids, floor layer, musician, news-nut, bullpuckey detector, defender of all things good, animal lover, cook kook.",35,138,1968,0,2017-08-03 00:00:00
894305317084901378,Edinso Solís,EdinsoSolis9,Amo Ami Familia El Fútbol El Deportes Y El  Periodismo ⚽ Y Mi Suegro Es Ser Periodista,1375,2260,18621,2,2017-08-06 00:00:00
894898911793565696,Perija,Perijanera_,,29,102,2419,0,2017-08-08 00:00:00
896047078987771911,Mary Carney,Marys_musings,"Principal and founder of Carney Consulting, freelance writer, DOJ alum, travel addict, and Oxford comma superfan. Go Pats!",1079,852,36737,7,2017-08-11 00:00:00
896243320996982784,SlimReaper,SlimReaperALC,I am part of the collective AnotherLostCause🖤💙🖤 I'm an upcoming musician. DM me for business or features or email me at slimreaperbbrg23@gmail.com,497,506,7871,0,2017-08-12 00:00:00
896928094463950848,T’Challa,Knowledge_1865,Knowledge is the most fundamental tool we as a society have to empower ourselves. I only follow members of #TheResistance The fight continues! 🚫 NO LISTS & ❌DM,6312,6870,2182,0,2017-08-13 00:00:00
897360667648303105,Neutron 2261,Neutron2261,,133,165,22955,5,2017-08-15 00:00:00
897488298251309056,tyler durden,eatsomeoats,"just a guy, nothing more, maybe less",9,164,865,0,2017-08-15 00:00:00
898489007906197504,#DontEndBepannaah,jiyadesai20,I am here only for my queen @jenwinget 🙌👊,187,216,1889,0,2017-08-18 00:00:00
898528813880979457,Hey Bulldog!,ahimsa_kla,"#American Bulldog, holding the line. #Airborne #EOD #2A #NRA #Israel #IDF #FIDF #DefundPP #Benghazi #Extortion17 #MolonLabe #ThankyouTrump #FreeIran #Neda",3756,3749,557,0,2017-08-18 00:00:00
899018194286911488,Jennie J Romero,JennieJRomero2,,36,69,93,0,2017-08-19 00:00:00
899763043676049408,Pickvitamin Avana,AvanaVitamin,"35000+ top-rated healthy products; with discount shipping, incredible values and customer rewards. http://pickvitamin.com",45,1232,49,0,2017-08-21 00:00:00
899788666725257217,Carrierose,Carrier62791828,A citizen,110,138,17369,2,2017-08-21 00:00:00
901104261861261312,Sukamal Bhattacharya,SukamalBJP,"BJYM - Gota Ward, Ghatlodia Vidhansabha Ahmedabad.
Member of BJP IT SM & Website Management - Ghatlodia Vidhansabha Ahmedabad.",285,208,5473,3,2017-08-25 00:00:00
901212463210807297,Cal Patriot,patriotincal,"Robert Mueller is an American legend, the president is a dirtbag #FBR",1305,1952,19293,3,2017-08-25 00:00:00
901469253223755777,Chris Green,chrisgreenmufc,"MUFC,  National Award Winning Painter and Decorators, Brexit.
Don't focus on what others have focus on what you have and work hard",46,212,4238,0,2017-08-26 00:00:00
901556622077636608,Thomas hogan,Tommy2shoe811,,14,325,453,0,2017-08-26 00:00:00
901970760725561348,Nora Dean,NoraDea4000,,10,165,701,0,2017-08-27 00:00:00
902400076596707328,Marc von Hoffrichter,MarcHoffrichter,Retired grunt. Train tragic. Amateur photog. Anything else goes too.,146,230,24226,0,2017-08-29 00:00:00
904366409098067968,#PlayerPathwayApp,ChampionPPP,The Champion Player Pathway App covers every aspect of an athletes development.track individual progress through #3PillarPathway find us App Store & google play,343,3005,210,0,2017-09-03 00:00:00
904540750800674816,Rupe,trinidadrupe,| catch me being soooooper hooah at the clinic|,101,321,4454,0,2017-09-03 00:00:00
905497450034716672,Kinzy Daigle,kinzy_13,MSU💙 Insta: kinzy.alexis Snap: kinzy.13,220,269,7058,1,2017-09-06 00:00:00
905769655909982209,Lauren McGinnis,McGinnis815,Curriculum Resource Teacher/Testing Coordinator @ Pocomoke High School.,356,523,6489,1,2017-09-07 00:00:00
907071019810152449,We're All Doomed 2020,iMichaelAZ,impatiently awaiting the sweet embrace of death on social hellsite twitter dot com,48,650,12123,0,2017-09-10 00:00:00
907770234773188608,TheGobOne,TheGobOne,,6491,89,1004,106,2017-09-12 00:00:00
907886318851633152,ItsAllRugby,ItsAllRugby_com,Welcome to the Twitter of http://ItsAllRugby.com🏉,35,23,26,1,2017-09-13 00:00:00
908324570138075136,Southside Girl,SouthsideGirl5,A Chicago Southside girl living in Central Texas,49,111,3193,1,2017-09-14 00:00:00
908389860242624512,Hannibal Lecture,mr_tweetmachine,"alas, your porick.",49,553,5672,0,2017-09-14 00:00:00
910441203719602176,Brendan J Bradley,coolguysince01,I have CP and Ive been a huge wrestling fan since 2010 and my favorite wrestling promotion is ROH. proud member of the http://Wrestlaholic.com writing team,450,1265,2906,1,2017-09-20 00:00:00
911001206318698496,Joyce Vaughn,justicepaynepub,"Author of ""Thirty Pieces Of Silver: The Betrayal Of Elvis Presley."" Owner of Justice Payne Publishing.",152,134,3530,0,2017-09-21 00:00:00
911241181132214272,chaptrap,chaptrap314,,20,287,3133,0,2017-09-22 00:00:00
911358847784247296,Blah40blah,Blah40blah3,,30,560,2363,0,2017-09-22 00:00:00
911694383967121408,Porkchop,dotardtrumper,,51,12,15452,0,2017-09-23 00:00:00
911907991468814336,Umaymah Makda,umaymahm_RT,"#HelloMyNameIs Umaymah ! 

Radiotherapy Student Representative at Sheffield Hallam University",80,277,1539,0,2017-09-24 00:00:00
911982396983128065,Igor Dantas Beserra,IgorDBeserra,,4,22,11,0,2017-09-24 00:00:00
912067209005903872,Kirstin Pirot,KO_KDMD,"Mother of dragons, defender of my realm, eliminator of pain, proud physician and patient advocate.",113,456,885,0,2017-09-24 00:00:00
912350383305101313,Tim,pirate_knight,"“Weak men cannot handle power. It will either crush them, or they will use it to crush others.”",18,13,264,1,2017-09-25 00:00:00
912440446839922693,Jeff McCutcheon,JeffMcCutcheon5,"Happily married, conservative 30 year Army veteran. Graduate of Grantham University who substitutes at our local high school. #MAGAveteran",602,610,651,0,2017-09-25 00:00:00
912686660525096960,Dakota Davis,dakotafdav,men are fearless by the constant practice of fearlessness,38,75,563,0,2017-09-26 00:00:00
912739584068419584,Turf Toe Show,TurfToeShow,A online sports show that covers everything from professional football to college game days.,39,171,107,0,2017-09-26 00:00:00
914519009189597184,Jenn Autumn Li,JennAutumnLi,Find my musings at my ig: jenniferautumnli,18,26,1997,0,2017-10-01 00:00:00
914634490672242688,"Phillips, F",CudjoeKey1955,Football (US) Basketball NCAA basketball Basketball NCAA football Science Sports Tennis US News World News Weather,16,47,1117,0,2017-10-01 00:00:00
915515221560655872,Joseph kwame ansu,Josephkwameans1,,2,44,0,0,2017-10-04 00:00:00
916759442108047360,Jason Noji,nipponcracker,,12,74,385,0,2017-10-07 00:00:00
917401711584710656,VickySpark,VicsSpark,"Health and Wellbeing Coordinator with Spark Somerset. Own views ;-)
Studying MSc Nutrition, PA and Public Health, Bristol Uni🍓🏃💓",284,596,2039,3,2017-10-09 00:00:00
918298466253721600,webstressers,webstressers101,wassup,3,245,12,0,2017-10-11 00:00:00
919007259434332167,Larry S,LS7789fbb,Proud family guy. Disgusted how American values have destroyed by you know who and those complicit. Huge fan of NBA & fantasy b-ball.,33,105,8982,0,2017-10-13 00:00:00
920580001593950208,PromiseNcapha,ProtheStoner,Just know that I am very open -minded,101,327,665,0,2017-10-18 00:00:00
921633597617971200,𝒽𝒶𝓁𝑒𝓎,haleyychung,,169,100,17806,0,2017-10-21 00:00:00
921929821684461568,Charlcie Blackmon,pufftherough,,10,355,1391,0,2017-10-21 00:00:00
922005967302139904,mai anh tuan,tuankiemcoin,#FollowBack #FolloBack #ICO #Bounty #BountyHunter #Bitcoin #folloMe #follo4folloback #ethereum #blockchain,3108,4930,4661,3,2017-10-22 00:00:00
922116192634105856,Ron/KavaNOPE,Ron48214825,"proud resister, can’t believe this is 2018 and we are living through this nightmare. #trumptreason #ComplicitGOP #Bluewave #TheResistance #FBR",1587,3594,46335,0,2017-10-22 00:00:00
922303640483835904,Troy Aldrich,Floridaguy48,I have Opinions,1654,3027,15049,1,2017-10-22 00:00:00
922923257006870529,Ina Vasile,InaVasile,embrace lifelong learning,62,897,4015,0,2017-10-24 00:00:00
923079406955978753,Laura Kaplan,LauraKaplan83,"#Entrepreneurship and #innovations addicted, Mom, Politics adherent, #Coffee Drinker, Enjoying #challenges, Aiming #SocialChange",225,605,1067,1,2017-10-25 00:00:00
924350733847216128,Denverthedog,Lucythebuddy,,21,107,1884,1,2017-10-28 00:00:00
924473839102259200,тσριιc,TopiicFN,Competitive Fortnite F/A,238,2,8875,0,2017-10-28 00:00:00
925218559491534848,Ed Valance,SamValanceNA,🇺🇸 Followed By @RepGeoffDiehl @DiehlForSenate @Scaramucci 🇺🇸 Vote Geoff Diehl US Senate Nov 6 To Unseat Liz Warren 🇺🇸 #Maga 🇺🇸,5830,6382,12560,4,2017-10-31 00:00:00
926031157723934721,Kimberley,KimberleyCOU,"Aussie member of #TheResistance, B. Psych (Hons), Animal Lover, #DutytoWarn, #MeToo, #NarcissisticAbuse, #SHOWUP #ImpeachTrump, #resistancedownunder🇦🇺🇺🇸",5700,5763,46449,6,2017-11-02 00:00:00
926107855777910786,LindaCheifetz,LCheifetz,,21,82,4326,0,2017-11-02 00:00:00
927106867804774400,shyamala,shyam5762,,13,28,9,0,2017-11-05 00:00:00
928022338402226176,Christian Churakos,Churakos21,snap - chrissbuckets21,239,546,2538,0,2017-11-07 00:00:00
928045147329265665,Douglas Reynolds,River_Rennell,"#Producer #Musician #Singer #Songwriter #tabletop Game Developer, would-be wrestling promoter, writer and #filmmaker. Politics. Updates. Jokes. Irony. Musings.",174,916,1463,1,2017-11-07 00:00:00
928106663093133312,Mercedes Phelps,mercedesyphelps,"I instruct and coach groups or individuals in exercise activities. Also demonstrate techniques and form, observe participants",3,5,3,0,2017-11-07 00:00:00
928293097225752576,Diego,NoLaPongo,"Pokemon Trainer.
Ravenclaw. Belgrano",4983,129,1987,2,2017-11-08 00:00:00
929136268134535168,Cathi,Cathiquilts,Looking to change the world one kind word and act of kindness at a time. But mama don’t take no crap either! VOTE BLUE!,217,263,23735,0,2017-11-10 00:00:00
931014322217738240,Isabel Ambrosoli,izze_ambros,please clap,67,187,727,0,2017-11-15 00:00:00
933872675084226560,im open-minded,LittleOleDee_,OAK / NYC / the wake. creative / poet  ❤️,146,226,8040,0,2017-11-23 00:00:00
934200806575833088,J-Bird,JessicaScheide1,"#MAGA, Trump 2020 @newrightnetwork discord for debates AMAs and fun chat with awesome MAGA loving people https://discord.me/newrightnetwork",6014,6471,1406,0,2017-11-24 00:00:00
935656574567161858,Marlin Ballance Jr,MarDBallJr,"God, family, friends, patriotism. Always striving for self improvement. Voting for Democrats is antithetical to a value for freedom and to American sovereignty.",402,428,33126,4,2017-11-28 00:00:00
936236963698442241,Deep State of Disgust,RESlST45,"When they go low, I go lower.",22063,23610,12574,28,2017-11-30 00:00:00
936290462817816576,Kenny Cooper,KennyCo08252741,I’m a kindness ambassador for Kindnessmatters ❤️,34,55,513,0,2017-11-30 00:00:00
936426999454814209,chris salley,chrissalley2,,35,63,1764,0,2017-11-30 00:00:00
937180740457988097,Cat Anders,Canders7Cat,Photography Government & Politics History#MAGA #KAG #WWG1WGA #QANON,1693,2144,10100,2,2017-12-02 00:00:00
937336800875569152,TittyBarGunFightDie,Zinga5041991,"Capricorn,90's babies....Amber Riley is bae and wife.",92,83,21278,0,2017-12-03 00:00:00
937648775354552321,Adeolu,i_am_nature1,,59,233,86,0,2017-12-04 00:00:00
937751203101806592,Take Out the Trash! (Trump),keelerfx50,"Tired of watching a grifter destroy democracy.

#Resist #TraitorTrump #Bluewave 
#NeverTrump",591,763,934,0,2017-12-04 00:00:00
937889981678473216,ꙮ,SuspendedSunset,ffuck. he/him. gay.,102,233,6973,1,2017-12-04 00:00:00
938047933508923392,Brian Mw3nda,theecoffee_make,I really like Sia😁,163,162,1158,0,2017-12-05 00:00:00
938544074486960128,Black Squirrel,Baller_0420,"We change the course of history, everyday people like you and me",1879,2150,25735,0,2017-12-06 00:00:00
938660824389861376,Campustown Dental,CampustownDent,"We offers a full range of dental services for families in Ames. Our team will help you make the best decisions about your dental health.
Call Now 515-292-7262",35,41,22,0,2017-12-07 00:00:00
940211962750914561,Robb,_hebbs_,,3,28,14,0,2017-12-11 00:00:00
940955454489972736,Elizabeth Austin,Elizabe70224706,"educator, learner, passionate about equity, excellence, and access —- and all truly must mean all",171,232,2669,1,2017-12-13 00:00:00
941869482498248704,TJ,laughalot44,FSU #NoleBlooded,84,580,14891,0,2017-12-15 00:00:00
944404075512131585,Xander Corl,pigreaper,Have a nice day,11,147,136,0,2017-12-22 00:00:00
944729057995845632,Yalldntve,CocacolaGarlic,"We all have inner demons and mine’s a cowboy {Andy, 18, He/Him They/Them}",63,259,3678,1,2017-12-23 00:00:00
944933570849599490,Wally Bracks,LASDWally,"Deputy Sheriff, Los Angeles County Sheriff's Dept. Not endorsing thru social media. Retweet (RT) does not mean endorsement.",176,196,1117,5,2017-12-24 00:00:00
945624649790115846,Alexis,balexis95,UNFOLLOW EVERYONE WHO IS NOT FOLLOWING ME❗️,10968,9497,520,2,2017-12-26 00:00:00
945969526180630528,Людмила Кропотова,gOaWYvcKF2QylQr,,16,33,0,0,2017-12-27 00:00:00
946421422213292032,Darwin Johnson,HuskerDar,"Happy husband, proud Dad and Grandpa. Traveler through life.",221,280,6316,0,2017-12-28 00:00:00
946804662824468480,John Donovan,Johndonovan__,,123,490,1,0,2017-12-29 00:00:00
947379459853897728,Football LIVE Streaming,ozgunstream724,We Like Football Stream,22,79,139,1,2017-12-31 00:00:00
948568031516659712,Vina,vinarose2018,Outspoken flawed feminist,12,74,1001,0,2018-01-03 00:00:00
949300217354047490,Nerd,cjwonderwoman,"American Living in England. Books, WonderWoman, Comics, Star Wars, Harry Potter, GO. AKA Massive Liberal Feminist Nerd",159,524,7322,0,2018-01-05 00:00:00
949481619487825921,Deepak Modi,meghamodi1985,,5,57,455,0,2018-01-05 00:00:00
950485326857781249,B Guess,LMNOP4change,Researching/investigating where the $$$ comes from (our tax $$$) & then where it goes. Started in 2009/10. Today I am helping to expose the truth. #MAGA #QAnon,3547,3850,11643,1,2018-01-08 00:00:00
951149876053663744,BetterWorld,HelloCrandil,"VOICE OF REASON.
Liberty, Equality & SocialJustice

Human Rights. 
Children Welfare.
Non Violence.

Will follow. Commercial DM verboten.
Trolls beware.",4298,4967,14206,8,2018-01-10 00:00:00
951389960124461056,Coventry University Online,CovOnline,Think Smart. Learn Fast. Get Online. #CovOnline,201,78,20,0,2018-01-11 00:00:00
951585554147217409,Akorli Yonah,AkorliYonah,,1238,1408,40399,0,2018-01-11 00:00:00
951621902228889600,CS,CSinNV,,93,66,17452,0,2018-01-11 00:00:00
